"genus","species","pa","ny","total","pa.pc","ny.pc"
"Fissidens","Fissidens bushii",0,1,1,0,100
"Fissidens","Fissidens osmundioides",0,1,1,0,100
"Fissidens","Fissidens taxifolius",0,9,9,0,100
"Fontinalis","Fontinalis hypnoides",0,2,2,0,100
"Forsythia","Forsythia suspensa",0,2,2,0,100
"Forsythia","Forsythia viridissima",0,1,1,0,100
"Fraxinus","Fraxinus excelsior",0,2,2,0,100
"Fraxinus","Fraxinus profunda",0,30,30,0,100
"Frullania","Frullania inflata",0,1,1,0,100
"Fuirena","Fuirena pumila",0,1,1,0,100
"Gaillardia","Gaillardia aristata",0,1,1,0,100
"Galax","Galax urceolata",0,6,6,0,100
"Galium","Galium sylvaticum",0,1,1,0,100
"Galium","Galium trifidum",0,4,4,0,100
"Galium","Galium verum",0,34,34,0,100
"Gamochaeta","Gamochaeta pensylvanica",0,9,9,0,100
"Gentianopsis","Gentianopsis virgata",0,2,2,0,100
"Geocarpon","Geocarpon carolinianum",0,17,17,0,100
"Geocarpon","Geocarpon glabrum",0,2,2,0,100
"Geranium","Geranium bicknellii",0,1,1,0,100
"Geranium","Geranium oxonianum",0,4,4,0,100
"Geranium","Geranium phaeum",0,1,1,0,100
"Geranium","Geranium purpureum",0,3,3,0,100
"Geranium","Geranium wallichianum",0,2,2,0,100
"Gerbera","Gerbera jamesonii",0,2,2,0,100
"Geum","Geum catlingii",0,16,16,0,100
"Geum","Geum cortlandicum",0,2,2,0,100
"Geum","Geum intermedium",0,4,4,0,100
"Geum","Geum macneillii",0,3,3,0,100
"Geum","Geum macrophyllum",0,11,11,0,100
"Geum","Geum triflorum",0,39,39,0,100
"Geum","Geum virginianum",0,2,2,0,100
"Gilia","Gilia capitata",0,2,2,0,100
"Gillenia","Gillenia stipulata",0,6,6,0,100
"Glaucium","Glaucium flavum",0,28,28,0,100
"Glebionis","Glebionis segetum",0,1,1,0,100
"Glyceria","Glyceria borealis",0,1,1,0,100
"Glyceria","Glyceria canadensis",0,9,9,0,100
"Glyceria","Glyceria grandis",0,1,1,0,100
"Gomphrena","Gomphrena pulchella",0,1,1,0,100
"Goodyera","Goodyera repens",0,12,12,0,100
"Goodyera","Goodyera tesselata",0,21,21,0,100
"Gossypium","Gossypium hirsutum",0,1,1,0,100
"Grateloupia","Grateloupia turuturu",0,1,1,0,100
"Gratiola","Gratiola virginiana",0,1,1,0,100
"Grinnellia","Grinnellia americana",0,14,14,0,100
"Gymnocolea","Gymnocolea inflata",0,2,2,0,100
"Gynandropsis","Gynandropsis gynandra",0,1,1,0,100
"Hamamelis","Hamamelis mollis",0,4,4,0,100
"Hamamelis","Hamamelis vernalis",0,1,1,0,100
"Haplocladium","Haplocladium microphyllum",0,1,1,0,100
"Hedeoma","Hedeoma hispida",0,1,1,0,100
"Hedera","Hedera hibernica",0,5,5,0,100
"Helianthus","Helianthus grosseserratus",0,4,4,0,100
"Helianthus","Helianthus hirsutus",0,1,1,0,100
"Helianthus","Helianthus mollis",0,10,10,0,100
"Heliotropium","Heliotropium arborescens",0,2,2,0,100
"Helleborus","Helleborus niger",0,12,12,0,100
"Helodium","Helodium paludosum",0,2,2,0,100
"Heracleum","Heracleum mantegazzianum",0,12,12,0,100
"Heracleum","Heracleum sphondylium",0,4,4,0,100
"Herniaria","Herniaria glabra",0,1,1,0,100
"Herniaria","Herniaria hirsuta",0,1,1,0,100
"Hieracium","Hieracium gronovii",0,1,1,0,100
"Hieracium","Hieracium maculatum",0,2,2,0,100
"Hieracium","Hieracium murorum",0,1,1,0,100
"Hieracium","Hieracium umbellatum",0,4,4,0,100
"Hildenbrandia","Hildenbrandia rubra",0,3,3,0,100
"Hippophae","Hippophae rhamnoides",0,4,4,0,100
"Hippuris","Hippuris vulgaris",0,2,2,0,100
"Homomallium","Homomallium adnatum",0,1,1,0,100
"Honckenya","Honckenya peploides",0,12,12,0,100
"Hordeum","Hordeum murinum",0,14,14,0,100
"Hottonia","Hottonia inflata",0,3,3,0,100
"Houstonia","Houstonia canadensis",0,4,4,0,100
"Houstonia","Houstonia pusilla",0,18,18,0,100
"Hudsonia","Hudsonia ericoides",0,37,37,0,100
"Hudsonia","Hudsonia tomentosa",0,285,285,0,100
"Hydrangea","Hydrangea macrophylla",0,1,1,0,100
"Hydrocharis","Hydrocharis laevigata",0,2,2,0,100
"Hydrocotyle","Hydrocotyle umbellata",0,2,2,0,100
"Hygroamblystegium","Hygroamblystegium varium",0,4,4,0,100
"Hylotelephium","Hylotelephium cauticola",0,1,1,0,100
"Hypericum","Hypericum adpressum",0,13,13,0,100
"Hypericum","Hypericum frondosum",0,2,2,0,100
"Hypericum","Hypericum humifusum",0,1,1,0,100
"Hypericum","Hypericum kalmianum",0,3,3,0,100
"Hypericum","Hypericum majus",0,2,2,0,100
"Iberis","Iberis amara",0,3,3,0,100
"Iberis","Iberis sempervirens",0,3,3,0,100
"Ibicella","Ibicella lutea",0,1,1,0,100
"Idesia","Idesia polycarpa",0,3,3,0,100
"Ilex","Ilex laevigata",0,2,2,0,100
"Ilex","Ilex meserveae",0,2,2,0,100
"Impatiens","Impatiens glandulifera",0,6,6,0,100
"Ipomoea","Ipomoea hederifolia",0,3,3,0,100
"Ipomoea","Ipomoea multifida",0,1,1,0,100
"Ipomoea","Ipomoea nil",0,3,3,0,100
"Iris","Iris germanica",0,7,7,0,100
"Iris","Iris prismatica",0,5,5,0,100
"Iris","Iris reticulata",0,2,2,0,100
"Isatis","Isatis tinctoria",0,1,1,0,100
"Isoetes","Isoetes echinospora",0,7,7,0,100
"Isoetes","Isoetes lacustris",0,1,1,0,100
"Isoetes","Isoetes tuckermanii",0,1,1,0,100
"Isopaches","Isopaches bicrenatus",0,3,3,0,100
"Iva","Iva frutescens",0,394,394,0,100
"Jasione","Jasione montana",0,9,9,0,100
"Juglans","Juglans bixbyi",0,1,1,0,100
"Juncus","Juncus alpinoarticulatus",0,1,1,0,100
"Juncus","Juncus anthelatus",0,1,1,0,100
"Juncus","Juncus articulatus",0,1,1,0,100
"Juncus","Juncus balticus",0,4,4,0,100
"Juncus","Juncus brachycarpus",0,2,2,0,100
"Juncus","Juncus brachycephalus",0,1,1,0,100
"Juncus","Juncus bufonius",0,4,4,0,100
"Juncus","Juncus canadensis",0,9,9,0,100
"Juncus","Juncus compressus",0,2,2,0,100
"Juncus","Juncus dichotomus",0,3,3,0,100
"Juncus","Juncus diffusissimus",0,1,1,0,100
"Juncus","Juncus filiformis",0,1,1,0,100
"Juncus","Juncus gerardi",0,8,8,0,100
"Juncus","Juncus greenei",0,4,4,0,100
"Juncus","Juncus marginatus",0,3,3,0,100
"Juncus","Juncus militaris",0,6,6,0,100
"Juncus","Juncus pelocarpus",0,2,2,0,100
"Juncus","Juncus pylaei",0,1,1,0,100
"Juncus","Juncus secundus",0,1,1,0,100
"Juncus","Juncus tweedyi",0,2,2,0,100
"Juniperus","Juniperus chinensis",0,1,1,0,100
"Juniperus","Juniperus horizontalis",0,12,12,0,100
"Kalmia","Kalmia procumbens",0,1,1,0,100
"Koeleria","Koeleria spicata",0,2,2,0,100
"Kreidion","Kreidion chinensis",0,2,2,0,100
"Kurzia","Kurzia sylvatica",0,1,1,0,100
"Lablab","Lablab purpureus",0,17,17,0,100
"Lacunastrum","Lacunastrum gracillimum",0,1,1,0,100
"Lagerheimia","Lagerheimia ciliata",0,1,1,0,100
"Lagurus","Lagurus ovatus",0,1,1,0,100
"Lamium","Lamium album",0,1,1,0,100
"Lamium","Lamium hybridum",0,56,56,0,100
"Larix","Larix kaempferi",0,2,2,0,100
"Lathyrus","Lathyrus japonicus",0,120,120,0,100
"Lathyrus","Lathyrus ochroleucus",0,4,4,0,100
"Lathyrus","Lathyrus odoratus",0,1,1,0,100
"Lathyrus","Lathyrus palustris",0,4,4,0,100
"Lathyrus","Lathyrus pratensis",0,1,1,0,100
"Lechea","Lechea intermedia",0,4,4,0,100
"Lechea","Lechea maritima",0,30,30,0,100
"Lechea","Lechea minor",0,2,2,0,100
"Lechea","Lechea mucronata",0,9,9,0,100
"Lechea","Lechea pulchella",0,3,3,0,100
"Lemanea","Lemanea fluviatilis",0,1,1,0,100
"Lemna","Lemna aequinoctialis",0,2,2,0,100
"Lemna","Lemna minuta",0,1,1,0,100
"Lemna","Lemna perpusilla",0,1,1,0,100
"Lemna","Lemna turionifera",0,2,2,0,100
"Lemna","Lemna valdiviana",0,1,1,0,100
"Lepidium","Lepidium chalepense",0,1,1,0,100
"Lepidium","Lepidium latifolium",0,7,7,0,100
"Leptobryum","Leptobryum pyriforme",0,1,1,0,100
"Leskea","Leskea gracilescens",0,1,1,0,100
"Lespedeza","Lespedeza nuttallii",0,3,3,0,100
"Lespedeza","Lespedeza stuevei",0,1,1,0,100
"Leucodon","Leucodon julaceus",0,2,2,0,100
"Leucodon","Leucodon sciuroides",0,1,1,0,100
"Leucothoe","Leucothoe axillaris",0,1,1,0,100
"Lewinskya","Lewinskya elegans",0,1,1,0,100
"Lewinskya","Lewinskya sordida",0,1,1,0,100
"Leymus","Leymus arenarius",0,9,9,0,100
"Liatris","Liatris aspera",0,3,3,0,100
"Liatris","Liatris cylindracea",0,2,2,0,100
"Liatris","Liatris pycnostachya",0,3,3,0,100
"Liatris","Liatris scariosa",0,1,1,0,100
"Lilaeopsis","Lilaeopsis chinensis",0,1,1,0,100
"Lilium","Lilium michiganense",0,9,9,0,100
"Limonium","Limonium carolinianum",0,184,184,0,100
"Linnaea","Linnaea borealis",0,49,49,0,100
"Linum","Linum catharticum",0,3,3,0,100
"Linum","Linum medium",0,1,1,0,100
"Linum","Linum striatum",0,1,1,0,100
"Linum","Linum virginianum",0,1,1,0,100
"Lipandra","Lipandra polysperma",0,2,2,0,100
"Liparis","Liparis loeselii",0,7,7,0,100
"Lithospermum","Lithospermum officinale",0,4,4,0,100
"Lobelia","Lobelia dortmanna",0,15,15,0,100
"Lobelia","Lobelia kalmii",0,37,37,0,100
"Lolium","Lolium multiflorum",0,2,2,0,100
"Lolium","Lolium pratense",0,2,2,0,100
"Lonicera","Lonicera gracilipes",0,5,5,0,100
"Lonicera","Lonicera hirsuta",0,14,14,0,100
"Lonicera","Lonicera ligustrina",0,1,1,0,100
"Lonicera","Lonicera oblongifolia",0,2,2,0,100
"Lonicera","Lonicera villosa",0,3,3,0,100
"Lonicera","Lonicera xylosteum",0,3,3,0,100
"Lophocolea","Lophocolea minor",0,2,2,0,100
"Ludwigia","Ludwigia leptocarpa",0,1,1,0,100
"Lupinus","Lupinus perennis",0,91,91,0,100
"Luzula","Luzula campestris",0,1,1,0,100
"Lycopodium","Lycopodium lagopus",0,3,3,0,100
"Lycoris","Lycoris radiata",0,7,7,0,100
"Lysimachia","Lysimachia commixta",0,1,1,0,100
"Lysimachia","Lysimachia japonica",0,3,3,0,100
"Lythrum","Lythrum alatum",0,2,2,0,100
"Magnolia","Magnolia liliiflora",0,1,1,0,100
"Magnolia","Magnolia soulangeana",0,31,31,0,100
"Magnolia","Magnolia stellata",0,3,3,0,100
"Mahonia","Mahonia repens",0,1,1,0,100
"Malaxis","Malaxis unifolia",0,2,2,0,100
"Malus","Malus hupehensis",0,63,63,0,100
"Malus","Malus prunifolia",0,2,2,0,100
"Marchantia","Marchantia quadrata",0,14,14,0,100
"Marsilea","Marsilea quadrifolia",0,10,10,0,100
"Melampodium","Melampodium divaricatum",0,1,1,0,100
"Melianthus","Melianthus major",0,1,1,0,100
"Melilotus","Melilotus altissimus",0,3,3,0,100
"Mentha","Mentha longifolia",0,1,1,0,100
"Mercurialis","Mercurialis perennis",0,1,1,0,100
"Metzgeria","Metzgeria conjugata",0,1,1,0,100
"Micrasterias","Micrasterias radiosa",0,2,2,0,100
"Mitella","Mitella nuda",0,15,15,0,100
"Mnium","Mnium lycopodioides",0,1,1,0,100
"Molinia","Molinia caerulea",0,1,1,0,100
"Momordica","Momordica charantia",0,1,1,0,100
"Moneses","Moneses uniflora",0,7,7,0,100
"Montia","Montia fontana",0,1,1,0,100
"Montia","Montia linearis",0,1,1,0,100
"Morella","Morella cerifera",0,1,1,0,100
"Muhlenbergia","Muhlenbergia asperifolia",0,1,1,0,100
"Muhlenbergia","Muhlenbergia frondosa",0,2,2,0,100
"Muhlenbergia","Muhlenbergia glomerata",0,2,2,0,100
"Muhlenbergia","Muhlenbergia mexicana",0,1,1,0,100
"Muhlenbergia","Muhlenbergia sobolifera",0,1,1,0,100
"Muhlenbergia","Muhlenbergia sylvatica",0,2,2,0,100
"Muhlenbergia","Muhlenbergia uniflora",0,1,1,0,100
"Myosotis","Myosotis ramosissima",0,1,1,0,100
"Myriophyllum","Myriophyllum alterniflorum",0,1,1,0,100
"Myriophyllum","Myriophyllum farwellii",0,1,1,0,100
"Myriophyllum","Myriophyllum heterophyllum",0,6,6,0,100
"Myriophyllum","Myriophyllum pinnatum",0,1,1,0,100
"Myriophyllum","Myriophyllum tenellum",0,6,6,0,100
"Myriophyllum","Myriophyllum verticillatum",0,2,2,0,100
"Najas","Najas flexilis",0,8,8,0,100
"Najas","Najas gracillima",0,3,3,0,100
"Najas","Najas guadalupensis",0,3,3,0,100
"Narcissus","Narcissus bulbocodium",0,5,5,0,100
"Narcissus","Narcissus cyclazetta",0,2,2,0,100
"Narcissus","Narcissus jonquilla",0,1,1,0,100
"Narcissus","Narcissus tazetta",0,1,1,0,100
"Nardus","Nardus stricta",0,1,1,0,100
"Nasturtium","Nasturtium microphyllum",0,1,1,0,100
"Nicotiana","Nicotiana alata",0,1,1,0,100
"Nicotiana","Nicotiana langsdorffii",0,1,1,0,100
"Nicotiana","Nicotiana tabacum",0,1,1,0,100
"Nitellopsis","Nitellopsis obtusa",0,4,4,0,100
"Nuphar","Nuphar microphylla",0,2,2,0,100
"Nymphoides","Nymphoides cordata",0,8,8,0,100
"Oclemena","Oclemena nemoralis",0,7,7,0,100
"Odontites","Odontites vulgaris",0,5,5,0,100
"Odontoschisma","Odontoschisma denudatum",0,1,1,0,100
"Odontoschisma","Odontoschisma sphagni",0,1,1,0,100
"Oenothera","Oenothera flava",0,1,1,0,100
"Oenothera","Oenothera oakesiana",0,2,2,0,100
"Oenothera","Oenothera triloba",0,1,1,0,100
"Opuntia","Opuntia mesacantha",0,1,1,0,100
"Oreojuncus","Oreojuncus trifidus",0,10,10,0,100
"Orthilia","Orthilia secunda",0,21,21,0,100
"Orthotrichum","Orthotrichum diaphanum",0,1,1,0,100
"Orthotrichum","Orthotrichum stellatum",0,8,8,0,100
"Oxalis","Oxalis tetraphylla",0,1,1,0,100
"Packera","Packera paupercula",0,14,14,0,100
"Packera","Packera schweinitziana",0,1,1,0,100
"Paeonia","Paeonia lactiflora",0,23,23,0,100
"Paeonia","Paeonia officinalis",0,1,1,0,100
"Pandorina","Pandorina morum",0,1,1,0,100
"Panicum","Panicum amarum",0,10,10,0,100
"Parnassia","Parnassia glauca",0,29,29,0,100
"Parthenocissus","Parthenocissus henryana",0,1,1,0,100
"Paspalum","Paspalum setaceum",0,14,14,0,100
"Paspalum","Paspalum thunbergii",0,1,1,0,100
"Patis","Patis racemosa",0,6,6,0,100
"Patrinia","Patrinia villosa",0,4,4,0,100
"Penstemon","Penstemon pallidus",0,10,10,0,100
"Periploca","Periploca graeca",0,1,1,0,100
"Persea","Persea americana",0,2,2,0,100
"Persicaria","Persicaria careyi",0,2,2,0,100
"Persicaria","Persicaria minor",0,1,1,0,100
"Persicaria","Persicaria nepalensis",0,10,10,0,100
"Petrorhagia","Petrorhagia saxifraga",0,2,2,0,100
"Phacelia","Phacelia campanularia",0,1,1,0,100
"Phaeoceros","Phaeoceros laevis",0,1,1,0,100
"Phalaris","Phalaris canariensis",0,1,1,0,100
"Phaseolus","Phaseolus coccineus",0,2,2,0,100
"Phaseolus","Phaseolus vulgaris",0,8,8,0,100
"Phedimus","Phedimus aizoon",0,6,6,0,100
"Phedimus","Phedimus kamtschaticus",0,1,1,0,100
"Philadelphus","Philadelphus inodorus",0,1,1,0,100
"Philonotis","Philonotis fontana",0,2,2,0,100
"Phyllanthus","Phyllanthus caroliniensis",0,1,1,0,100
"Phyllanthus","Phyllanthus tenellus",0,3,3,0,100
"Physalis","Physalis angulata",0,2,2,0,100
"Physalis","Physalis peruviana",0,3,3,0,100
"Physcomitrium","Physcomitrium serratum",0,1,1,0,100
"Pilea","Pilea fontana",0,6,6,0,100
"Pilosella","Pilosella floribunda",0,1,1,0,100
"Pinellia","Pinellia tripartita",0,1,1,0,100
"Pinus","Pinus nigra",0,3,3,0,100
"Pinus","Pinus thunbergii",0,26,26,0,100
"Piptatheropsis","Piptatheropsis canadensis",0,1,1,0,100
"Piptochaetium","Piptochaetium avenaceum",0,4,4,0,100
"Pityopsis","Pityopsis falcata",0,85,85,0,100
"Plagiothecium","Plagiothecium cavifolium",0,2,2,0,100
"Plagiothecium","Plagiothecium denticulatum",0,1,1,0,100
"Plagiothecium","Plagiothecium laetum",0,2,2,0,100
"Plantago","Plantago arenaria",0,16,16,0,100
"Plantago","Plantago media",0,1,1,0,100
"Plantago","Plantago pusilla",0,1,1,0,100
"Platanthera","Platanthera aquilonis",0,3,3,0,100
"Platanthera","Platanthera clavellata",0,34,34,0,100
"Platanthera","Platanthera dilatata",0,5,5,0,100
"Platanthera","Platanthera flava",0,7,7,0,100
"Platanthera","Platanthera grandiflora",0,1,1,0,100
"Platanthera","Platanthera huronensis",0,3,3,0,100
"Platanthera","Platanthera lacera",0,20,20,0,100
"Platanthera","Platanthera orbiculata",0,9,9,0,100
"Pleuridium","Pleuridium subulatum",0,1,1,0,100
"Poa","Poa nemoralis",0,2,2,0,100
"Pohlia","Pohlia annotina",0,1,1,0,100
"Polanisia","Polanisia trachysperma",0,2,2,0,100
"Polemonium","Polemonium vanbruntiae",0,1,1,0,100
"Polygonatum","Polygonatum hybridum",0,3,3,0,100
"Polygonella","Polygonella articulata",0,40,40,0,100
"Polygonum","Polygonum achoreum",0,1,1,0,100
"Polygonum","Polygonum arenastrum",0,9,9,0,100
"Polygonum","Polygonum douglasii",0,2,2,0,100
"Polygonum","Polygonum glaucum",0,5,5,0,100
"Polystichum","Polystichum braunii",0,3,3,0,100
"Populus","Populus canescens",0,2,2,0,100
"Populus","Populus heterophylla",0,5,5,0,100
"Populus","Populus rouleauana",0,1,1,0,100
"Potamogeton","Potamogeton alpinus",0,1,1,0,100
"Potamogeton","Potamogeton berchtoldii",0,4,4,0,100
"Potamogeton","Potamogeton bicupulatus",0,1,1,0,100
"Potamogeton","Potamogeton gramineus",0,4,4,0,100
"Potamogeton","Potamogeton hillii",0,2,2,0,100
"Potamogeton","Potamogeton praelongus",0,7,7,0,100
"Potamogeton","Potamogeton pulcher",0,1,1,0,100
"Potamogeton","Potamogeton pusillus",0,5,5,0,100
"Potamogeton","Potamogeton spirillus",0,1,1,0,100
"Potamogeton","Potamogeton vaseyi",0,2,2,0,100
"Potentilla","Potentilla intermedia",0,2,2,0,100
"Potentilla","Potentilla supina",0,2,2,0,100
"Poterium","Poterium sanguisorba",0,26,26,0,100
"Primula","Primula elatior",0,2,2,0,100
"Primula","Primula vulgaris",0,8,8,0,100
"Prunus","Prunus cistena",0,2,2,0,100
"Prunus","Prunus domestica",0,2,2,0,100
"Prunus","Prunus glandulosa",0,2,2,0,100
"Prunus","Prunus jamasakura",0,1,1,0,100
"Prunus","Prunus maritima",0,259,259,0,100
"Prunus","Prunus nigra",0,3,3,0,100
"Prunus","Prunus pumila",0,16,16,0,100
"Prunus","Prunus sargentii",0,2,2,0,100
"Prunus","Prunus speciosa",0,2,2,0,100
"Prunus","Prunus spinosa",0,2,2,0,100
"Prunus","Prunus susquehanae",0,2,2,0,100
"Prunus","Prunus yedoensis",0,2,2,0,100
"Pseudognaphalium","Pseudognaphalium macounii",0,7,7,0,100
"Pseudoscleropodium","Pseudoscleropodium purum",0,1,1,0,100
"Pseudotaxiphyllum","Pseudotaxiphyllum elegans",0,1,1,0,100
"Pseudotsuga","Pseudotsuga menziesii",0,5,5,0,100
"Psilotum","Psilotum nudum",0,1,1,0,100
"Ptilidium","Ptilidium ciliare",0,2,2,0,100
"Ptilimnium","Ptilimnium capillaceum",0,4,4,0,100
"Ptychostomum","Ptychostomum pseudotriquetrum",0,1,1,0,100
"Puccinellia","Puccinellia distans",0,1,1,0,100
"Pylaisia","Pylaisia selwynii",0,1,1,0,100
"Pyrola","Pyrola asarifolia",0,4,4,0,100
"Pyrola","Pyrola chlorantha",0,9,9,0,100
"Pyrola","Pyrola minor",0,1,1,0,100
"Quercus","Quercus bebbiana",0,2,2,0,100
"Quercus","Quercus bushii",0,3,3,0,100
"Quercus","Quercus hawkinsiae",0,2,2,0,100
"Quercus","Quercus runcinata",0,1,1,0,100
"Quercus","Quercus saulii",0,1,1,0,100
"Quercus","Quercus schuettei",0,2,2,0,100
"Quercus","Quercus shumardii",0,1,1,0,100
"Quercus","Quercus stelloides",0,1,1,0,100
"Ranunculus","Ranunculus fascicularis",0,6,6,0,100
"Ranunculus","Ranunculus flammula",0,4,4,0,100
"Ranunculus","Ranunculus longirostris",0,2,2,0,100
"Ranunculus","Ranunculus pensylvanicus",0,3,3,0,100
"Ranunculus","Ranunculus reptans",0,5,5,0,100
"Reynoutria","Reynoutria compacta",0,1,1,0,100
"Rhinanthus","Rhinanthus minor",0,5,5,0,100
"Rhizomnium","Rhizomnium appalachianum",0,1,1,0,100
"Rhododendron","Rhododendron canescens",0,1,1,0,100
"Rhododendron","Rhododendron lapponicum",0,11,11,0,100
"Rhododendron","Rhododendron schlippenbachii",0,3,3,0,100
"Rhus","Rhus chinensis",0,1,1,0,100
"Rhus","Rhus pulvinata",0,4,4,0,100
"Rhynchospora","Rhynchospora fusca",0,1,1,0,100
"Rhynchospora","Rhynchospora macrostachya",0,2,2,0,100
"Rhynchostegium","Rhynchostegium aquaticum",0,1,1,0,100
"Ribes","Ribes lacustre",0,5,5,0,100
"Ribes","Ribes nigrum",0,12,12,0,100
"Riccardia","Riccardia multifida",0,1,1,0,100
"Riccia","Riccia huebeneriana",0,7,7,0,100
"Richardia","Richardia brasiliensis",0,18,18,0,100
"Robinia","Robinia viscosa",0,6,6,0,100
"Rorippa","Rorippa amphibia",0,1,1,0,100
"Rosa","Rosa blanda",0,13,13,0,100
"Rosa","Rosa pendulina",0,3,3,0,100
"Rosa","Rosa spinosissima",0,2,2,0,100
"Rosulabryum","Rosulabryum capillare",0,2,2,0,100
"Rubus","Rubus armeniacus",0,6,6,0,100
"Rubus","Rubus baileyanus",0,1,1,0,100
"Rubus","Rubus multifer",0,3,3,0,100
"Rubus","Rubus neglectus",0,2,2,0,100
"Rubus","Rubus rolfei",0,6,6,0,100
"Rubus","Rubus rosa",0,8,8,0,100
"Rubus","Rubus setosus",0,1,1,0,100
"Rubus","Rubus signatus",0,1,1,0,100
"Rubus","Rubus ulmifolius",0,2,2,0,100
"Rumex","Rumex acetosa",0,1,1,0,100
"Rumex","Rumex altissimus",0,1,1,0,100
"Rumex","Rumex confusus",0,1,1,0,100
"Rumex","Rumex cristatus",0,32,32,0,100
"Rumex","Rumex kerneri",0,2,2,0,100
"Rumex","Rumex pulcher",0,1,1,0,100
"Rumex","Rumex salicifolius",0,1,1,0,100
"Sabatia","Sabatia stellaris",0,2,2,0,100
"Sagina","Sagina japonica",0,42,42,0,100
"Sagittaria","Sagittaria cuneata",0,1,1,0,100
"Sagittaria","Sagittaria engelmanniana",0,1,1,0,100
"Sagittaria","Sagittaria graminea",0,3,3,0,100
"Sagittaria","Sagittaria spongiosus",0,1,1,0,100
"Salicornia","Salicornia ambigua",0,4,4,0,100
"Salicornia","Salicornia perennis",0,2,2,0,100
"Salicornia","Salicornia virginica",0,16,16,0,100
"Salix","Salix alba",0,4,4,0,100
"Salix","Salix amygdaloides",0,2,2,0,100
"Salix","Salix atrocinerea",0,3,3,0,100
"Salix","Salix bebbiana",0,6,6,0,100
"Salix","Salix candida",0,4,4,0,100
"Salix","Salix caprea",0,5,5,0,100
"Salix","Salix cinerea",0,4,4,0,100
"Salix","Salix cordata",0,5,5,0,100
"Salix","Salix fragilis",0,2,2,0,100
"Salix","Salix humilis",0,8,8,0,100
"Salix","Salix pedicellaris",0,5,5,0,100
"Salix","Salix pyrifolia",0,5,5,0,100
"Salix","Salix reichardtii",0,2,2,0,100
"Salix","Salix serissima",0,1,1,0,100
"Salix","Salix uva-ursi",0,14,14,0,100
"Salsola","Salsola kali",0,15,15,0,100
"Salsola","Salsola tragus",0,1,1,0,100
"Salvia","Salvia azurea",0,4,4,0,100
"Salvia","Salvia hispanica",0,2,2,0,100
"Salvia","Salvia microphylla",0,1,1,0,100
"Salvia","Salvia reflexa",0,6,6,0,100
"Salvia","Salvia yangii",0,1,1,0,100
"Salvinia","Salvinia minima",0,2,2,0,100
"Sambucus","Sambucus nigra",0,1,1,0,100
"Samolus","Samolus parviflorus",0,13,13,0,100
"Satureja","Satureja hortensis",0,1,1,0,100
"Saxifraga","Saxifraga aizoides",0,8,8,0,100
"Scabiosa","Scabiosa columbaria",0,1,1,0,100
"Scaevola","Scaevola aemula",0,1,1,0,100
"Scandosorbus","Scandosorbus intermedia",0,1,1,0,100
"Scapania","Scapania nemorea",0,4,4,0,100
"Sceptridium","Sceptridium multifidum",0,4,4,0,100
"Scheuchzeria","Scheuchzeria palustris",0,10,10,0,100
"Schistidium","Schistidium apocarpum",0,1,1,0,100
"Schistostega","Schistostega pennata",0,3,3,0,100
"Schizachne","Schizachne purpurascens",0,7,7,0,100
"Schoenoplectiella","Schoenoplectiella purshiana",0,1,1,0,100
"Schoenoplectiella","Schoenoplectiella smithii",0,1,1,0,100
